tool_id,metric_id,scale_reporting,tool_name,dimeinsions,themes,metric,state_of_system,change_or_comparison,practice_or_performance
167,25,Farm,"Mucharam et al., 2044",Technology,NA,Agricultural extension officer,,,
167,26,Farm,"Mucharam et al., 2045",Institutional,NA,Institutional extension of agriculture,,,
167,27,Farm,"Mucharam et al., 2046",Institutional,NA,Farmer Group Capacity,,,
167,28,Farm,"Mucharam et al., 2047",Institutional,NA,Institutional Agricultural Mechanization,,,
167,29,Farm,"Mucharam et al., 2048",Institutional,NA,Farmers Economic Institution,,,
167,30,Farm,"Mucharam et al., 2049",Institutional,NA,Sustainable Agriculture Land Protection Regulation,,,
167,31,Farm,"Mucharam et al., 2050",Institutional,NA,Rice Farmer Insurance Program,,,
168,1,field/plot;,"Ledesma et al., 2020",Economic,NA,Minimum area of 50 m2 for all URF,,,
168,2,field/plot;,"Ledesma et al., 2021",Economic,NA,Maximum area of 100 m2 for RTGsa,,,
168,3,field/plot;,"Ledesma et al., 2022",Economic,NA,The economic feasibility of adapting the rooftops is analysed in the sustainability valuation,,,
168,4,field/plot;,"Ledesma et al., 2023",Environmental,NA,Minimum solar radiation of 530e830 kWh/m2/ya,,,
168,5,field/plot;,"Ledesma et al., 2024",Environmental,NA,The irradiance was calculated on georeferenced urban 3D models of the reference buildings using Insight-360b,,,
168,6,field/plot;,"Ledesma et al., 2025",Social (Legal and urban),NA,"Compliance with local planning, construction and urban codes For RTGs in Quito, Ecuador:",,,
168,7,field/plot;,"Ledesma et al., 2026",Social (Legal and urban),NA,Maximum useable roof area of 30%c,,,
168,8,field/plot;,"Ledesma et al., 2027",Social (Legal and urban),NA,5 m setbacksc,,,
168,9,field/plot;,"Ledesma et al., 2028",Social (Legal and urban),NA,Maximum building heightc,,,
168,10,field/plot;,"Ledesma et al., 2029",Social (Legal and urban),NA,Inclusion of fire detection systemsc,,,
168,11,field/plot;,"Ledesma et al., 2030",Technical,NA,Minimum overload capacity 200 kg/m2a,,,
168,12,field/plot;,"Ledesma et al., 2031",Technical,NA,Overload capacity for green-roofs 490 kg/m2d,,,
168,13,field/plot;,"Ledesma et al., 2032",Technical,NA,Acceptable slope 2e5%c,,,
168,14,field/plot;,"Ledesma et al., 2033",Technical,NA,Accessible through staircasesc,,,
168,15,field/plot;,"Ledesma et al., 2034",Technical,NA,Free of all mechanical fixingsa,,,
,1,#N/A,,Environmental,,Average temperature (°C),,,
,2,#N/A,,Environmental,,Average Rainfall (mm pa),,,
,3,#N/A,,Environmental,,Extreme events (No. pa),,,
,4,#N/A,,Environmental,,Soil carbon,,,
,5,#N/A,,Environmental,,Local breeds,,,
,6,#N/A,,Environmental,,Local varieties,,,
,7,#N/A,,Environmental,,Greenhouse production (ha),,,
,8,#N/A,,Environmental,,Wildlife,,,
,9,#N/A,,Environmental,,Forest cover,,,
,10,#N/A,,Environmental,,Conservation areas,,,
,11,#N/A,,Environmental,,Desertification (ha),,,
,12,#N/A,,Environmental,,Water erosion,,,
,13,#N/A,,Environmental,,Polluted waterways,,,
,14,#N/A,,Environmental,,Polluted sea,,,
,15,#N/A,,Environmental,,Pesticides,,,
,16,#N/A,,Environmental,,GHG emissions (kt CO2eq),,,
,17,#N/A,,Economic,,Arable farmland (ha),,,
,18,#N/A,,Economic,,Cultivated farmland (ha),,,
,19,#N/A,,Economic,,Organic farmland (ha),,,
,20,#N/A,,Economic,,Livestock,,,
,21,#N/A,,Economic,,Farming enterprises,,,
,22,#N/A,,Economic,,Agricultural jobs,,,
,23,#N/A,,Economic,,Exports,,,
,24,#N/A,,Economic,,Imports,,,
,25,#N/A,,Economic,,Export to import ratio,,,
,26,#N/A,,Social,,Longevity,,,
,27,#N/A,,Social,,Malnutrition,,,
,28,#N/A,,Social,,Dread diseases,,,
,29,#N/A,,Social,,Irregular labour and exploitation,,,
,30,#N/A,,Social,,Agromafie,,,
,31,#N/A,,Social,,Loss of cultural identity,,,
,32,#N/A,,Social,,Food habits,,,
105,1,farm/household,"Dillon et al., 2016",Environmental,,GHG emissions per farm,,,
105,2,farm/household,"Dillon et al., 2016",Environmental,,GHG emissions per kilogram of output,,,
105,3,farm/household,"Dillon et al., 2016",Environmental,,Emissions from fuel and electricity,,,
105,4,farm/household,"Dillon et al., 2016",Environmental,,Nitrogen balance per hectare,,,
105,5,farm/household,"Dillon et al., 2016",Environmental,,Nitrogen use efficiency per farm,,,
105,6,farm/household,"Dillon et al., 2016",Economic,,Productivity of labour,,,
105,7,farm/household,"Dillon et al., 2016",Economic,,Productivity of land,,,
105,8,farm/household,"Dillon et al., 2016",Economic,,Profitability,,,
105,9,farm/household,"Dillon et al., 2016",Economic,,Viability of investment,,,
105,10,farm/household,"Dillon et al., 2016",Economic,,Market orientation,,,
105,11,farm/household,"Dillon et al., 2016",Social,,Household vulnerability,,,
105,12,farm/household,"Dillon et al., 2016",Social,,Level of agricultural education,,,
105,13,farm/household,"Dillon et al., 2016",Social,,Isolation risk,,,
105,14,farm/household,"Dillon et al., 2016",Social,,High age profile,,,
105,15,farm/household,"Dillon et al., 2016",Social,,Work–life balance,,,
144,1,farm/household,Household Adaptive Capacity Index,natural capital,natural capital,Farm size,,,
144,2,farm/household,Household Adaptive Capacity Index,natural capital,natural capital,Crop diversity (species and genetic level),,,
144,3,farm/household,Household Adaptive Capacity Index,natural capital,natural capital,Self-assessment of land productivity,,,
144,4,farm/household,Household Adaptive Capacity Index,natural capital,natural capital,Adoption of sustainable land management practices,,,
144,5,farm/household,Household Adaptive Capacity Index,natural capital,natural capital,Water availability for irrigation,,,
144,6,farm/household,Household Adaptive Capacity Index,physical capital,physical capital,Type of Irrigation,,,
144,7,farm/household,Household Adaptive Capacity Index,physical capital,physical capital,Ownership of useful farm machines,,,
144,8,farm/household,Household Adaptive Capacity Index,physical capital,physical capital,Access to roads,,,
144,9,farm/household,Household Adaptive Capacity Index,physical capital,physical capital,Access to markets,,,
144,10,farm/household,Household Adaptive Capacity Index,physical capital,physical capital,Technology: Adoption of protected agriculture,,,
144,11,farm/household,Household Adaptive Capacity Index,physical capital,physical capital,Water collection/ management system,,,
144,12,farm/household,Household Adaptive Capacity Index,financial capital,financial capital,Diversity of income,,,
144,13,farm/household,Household Adaptive Capacity Index,financial capital,financial capital,Income and income stability,,,
144,14,farm/household,Household Adaptive Capacity Index,financial capital,financial capital,Wealth: Farm land ownership,,,
144,15,farm/household,Household Adaptive Capacity Index,financial capital,financial capital,Availability of financial instruments,,,
144,16,farm/household,Household Adaptive Capacity Index,Human capital,Human capital,Access to technical assistance,,,
144,17,farm/household,Household Adaptive Capacity Index,Human capital,Human capital,Farming experience,,,
144,18,farm/household,Household Adaptive Capacity Index,Human capital,Human capital,Perception of climate risk,,,
144,19,farm/household,Household Adaptive Capacity Index,Human capital,Human capital,Education level of HH,,,
144,20,farm/household,Household Adaptive Capacity Index,Human capital,Human capital,Available labor,,,
144,21,farm/household,Household Adaptive Capacity Index,Social capital,Social capital,Participation in organizations,,,
144,22,farm/household,Household Adaptive Capacity Index,Social capital,Social capital,Local coping networks,,,
144,23,farm/household,Household Adaptive Capacity Index,Social capital,Social capital,Communication networks/source of climate information,,,
145,1,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Economic,income,Farm income IRR/farm,,,
145,2,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Economic,income,Insurance %,,,
145,3,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Social,income,Food self-sufficiency %,,,
145,4,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Social,employment conditions,Discriminatory empolyment %,,,
145,5,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Economic,efficiency of production,crop productivity kg/ha,,,
145,6,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Social,access to knowledge and infomation,acces to extension services value,,,
145,7,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Environmental,water resources,groundwater depletion m3/ha,,,
145,8,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Environmental,soils,agrochemicals use kg/ha,,,
145,9,Regional; national,Problem-oriented Status-Driver Composite Indicator-base Framework of Agricultural Sustainability Assessment,Environmental,biodiversity,biodiversity value,,,
198,1,farm/household,"Sarkar et al., 2021",Environmental,,Integrated water management,,,
198,2,farm/household,"Sarkar et al., 2022",Environmental,,Integrated land management,,,
198,3,farm/household,"Sarkar et al., 2023",Environmental,,Integrated pest management,,,
198,4,farm/household,"Sarkar et al., 2024",Environmental,,Soil fertility management,,,
198,5,farm/household,"Sarkar et al., 2025",Environmental,,Bio-diversity,,,
198,6,farm/household,"Sarkar et al., 2026",Environmental,,Plant Rotation,,,
198,7,farm/household,"Sarkar et al., 2027",Environmental,,Mixing traditional Methods with Modern innovative methods,,,
198,8,farm/household,"Sarkar et al., 2028",Environmental,,Ecological system and environmental degradation,,,
198,9,farm/household,"Sarkar et al., 2029",Social ,,Education and Training facilities,,,
198,10,farm/household,"Sarkar et al., 2030",Social ,,Social involvement,,,
198,11,farm/household,"Sarkar et al., 2031",Social ,,Farmers’ knowledge and awareness,,,
198,12,farm/household,"Sarkar et al., 2032",Social ,,Food self- sufficiency,,,
198,13,farm/household,"Sarkar et al., 2033",Social ,,Food security and distribution,,,
198,14,farm/household,"Sarkar et al., 2034",Social ,,Participation in cooperative organization,,,
198,15,farm/household,"Sarkar et al., 2035",Social ,,Sharing knowledge and Experience,,,
198,16,farm/household,"Sarkar et al., 2036",Economic ,,Net farm return,,,
198,17,farm/household,"Sarkar et al., 2037",Economic ,,Land productivity,,,
198,18,farm/household,"Sarkar et al., 2038",Economic ,,Targeted economic  viability,,,
198,19,farm/household,"Sarkar et al., 2039",Economic ,,Sufficiency of cash flow,,,
198,20,farm/household,"Sarkar et al., 2040",Economic ,,Cost Saving,,,
198,21,farm/household,"Sarkar et al., 2041",Economic ,,Farms overall values,,,
198,22,farm/household,"Sarkar et al., 2042",Economic ,,Advanced SA technology,,,
203,1,farm/household,"Besen et al., 2021",Environmental,,Ratio of wild animal damage,,,
203,2,farm/household,"Besen et al., 2022",Environmental,,Farmers opinion,,,
203,3,farm/household,"Besen et al., 2023",Environmental,,The protected area level,,,
203,4,farm/household,"Besen et al., 2024",Environmental,,Level of soil analysis,,,
203,5,farm/household,"Besen et al., 2025",Environmental,,Use of chemical fertilizers,,,
203,6,farm/household,"Besen et al., 2026",Environmental,,use of pesticides,,,
203,7,farm/household,"Besen et al., 2027",Environmental,,Ratio of farms with erosion problem,,,
203,8,farm/household,"Besen et al., 2028",Social,,Level of following agricultural innovations,,,
203,9,farm/household,"Besen et al., 2029",Social,,Satisfaction with dealing with agricultural activities,,,
203,10,farm/household,"Besen et al., 2030",Social,,Communication level,,,
203,11,farm/household,"Besen et al., 2031",Social,,Organization level,,,
203,12,farm/household,"Besen et al., 2032",Social,,Population resident,,,
203,13,farm/household,"Besen et al., 2033",Social,,Gender distribution,,,
203,14,farm/household,"Besen et al., 2034",Social,,Farm owner age index,,,
203,15,farm/household,"Besen et al., 2035",Economic,,Irrigated land,,,
203,16,farm/household,"Besen et al., 2036",Economic,,Land size,,,
203,17,farm/household,"Besen et al., 2037",Economic,,Mechanization index,,,
203,18,farm/household,"Besen et al., 2038",Economic,,Crop diversification,,,
203,19,farm/household,"Besen et al., 2039",Economic,,Fragmantation of land index,,,
203,20,farm/household,"Besen et al., 2040",Economic,,Land productivity,,,
203,21,farm/household,"Besen et al., 2041",Economic,,Agricultural income compedency level,,,
201,1,,"Díaz-Gaona et al., 2021",Environmental,Difficulty in reorienting productions,Raised species 1,,,
201,2,,"Díaz-Gaona et al., 2022",Environmental,Difficulty in reorienting productions,LU Bovine/Total LU 2,,,
201,3,,"Díaz-Gaona et al., 2023",Environmental,Difficulty in reorienting productions,LU Sheep/LU Total,,,
201,4,,"Díaz-Gaona et al., 2024",Environmental,Difficulty in reorienting productions,LU Caprino/LU Total,,,
